DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
10-07-18,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,476,68,,,
10-07-18,21,Ghor,2106,Taywarah,33,Kandahar,3301,Kandahar / Dand,9,1,1,1,7
10-07-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,152,22,,,
10-07-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,248,38,,,
10-07-18,6,Nangarhar,605,Chaparhar,1,Kabul,101,Kabul,140,20,,,
11-07-18,6,Nangarhar,612,Pachieragam,6,Nangarhar,602,Behsud,28,4,4,4,20
11-07-18,31,Farah,3101,Farah,31,Farah,3101,Farah,100,16,,,
11-07-18,6,Nangarhar,604,Khogyani,6,Nangarhar,602,Behsud,63,9,7,7,49
11-07-18,13,Kunar,1315,Nari,6,Nangarhar,602,Behsud,21,3,3,3,15
11-07-18,6,Nangarhar,603,Surkhrod,6,Nangarhar,602,Behsud,35,5,5,5,25
12-07-18,6,Nangarhar,610,Hesarak,6,Nangarhar,601,Jalalabad,11,2,1,2,8
12-07-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,32,5,,,
13-07-18,13,Kunar,1313,Chapadara,13,Kunar,1313,Chapadara,71,10,11,13,47
13-07-18,31,Farah,3105,pushtrod,31,Farah,3101,Farah,84,12,,,
15-07-18,9,Baghlan,903,Dahana-e-Ghori,1,Kabul,101,Kabul,70,10,,,
15-07-18,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),175,25,25,25,125
15-07-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,455,65,,,
15-07-18,32,Hilmand,3205,Sangin,33,Kandahar,3301,Kandahar / Dand,67,11,8,12,47
15-07-18,6,Nangarhar,615,Batikot,1,Kabul,101,Kabul,77,11,,,
15-07-18,29,Badghis,2902,Muqur,29,Badghis,2902,Muqur,207,34,,,
16-07-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,268,39,,,
16-07-18,11,Ghazni,1106,Dehyak,12,Paktya,1201,Gardez,70,10,10,10,50
16-07-18,11,Ghazni,1114,Muqur,11,Ghazni,1101,Ghazni,90,30,,,
16-07-18,12,Paktya,1202,Sayedkaram / Mirzaka,26,Khost,2601,Khost (Matun),105,15,15,15,75
18-07-18,12,Paktya,1204,Zurmat,12,Paktya,1201,Gardez,105,15,15,15,75
18-07-18,15,Badakhshan,1527,Zebak,15,Badakhshan,1527,Zebak,49,7,,,
18-07-18,13,Kunar,1311,Barkunar,13,Kunar,1311,Barkunar,28,4,4,4,20
18-07-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,132,22,,,
18-07-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1514,Shighnan,273,39,,,
18-07-18,31,Farah,3101,Farah,31,Farah,3101,Farah,110,17,,,
18-07-18,6,Nangarhar,605,Chaparhar,12,Paktya,1201,Gardez,28,4,4,4,20
19-07-18,13,Kunar,1307,Dara-e-Pech,13,Kunar,1307,Dara-e-Pech,8,1,1,1,6
19-07-18,31,Farah,3109,Gulestan,31,Farah,3101,Farah,40,5,,,
19-07-18,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,1113,159,,,
20-07-18,14,Nuristan,1406,Waygal,13,Kunar,1301,Asadabad,14,2,2,2,10
20-07-18,31,Farah,,Lash wa Jwain,31,Farah,3101,Farah,8,1,,,
20-07-18,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2201,Nili,100,16,,,
20-07-18,6,Nangarhar,605,Chaparhar,1,Kabul,101,Kabul,175,25,,,
21-07-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,13,2,,,
21-07-18,13,Kunar,1311,Barkunar,13,Kunar,1301,Asadabad,14,2,2,5,7
22-07-18,13,Kunar,1307,Dara-e-Pech,13,Kunar,1301,Asadabad,14,2,2,2,10
22-07-18,2,Kapisa,205,Tagab,2,Kapisa,205,Tagab,21,3,,,
22-07-18,2,Kapisa,205,Tagab,2,Kapisa,201,Mahmud-e-Raqi,14,2,,,
22-07-18,6,Nangarhar,617,Achin,6,Nangarhar,606,Rodat,24,4,4,4,16
22-07-18,6,Nangarhar,613,Dehbala,6,Nangarhar,606,Rodat,49,7,7,7,35
22-07-18,24,Zabul,2406,Shahjoy,24,Zabul,2406,Shahjoy,206,28,68,75,63
22-07-18,2,Kapisa,205,Tagab,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,14,2,,,
22-07-18,12,Paktya,1206,Zadran,12,Paktya,1201,Gardez,105,15,15,15,75
22-07-18,31,Farah,3110,Purchaman,31,Farah,3101,Farah,40,7,,,
23-07-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,74,13,,,
23-07-18,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,21,3,3,5,13
23-07-18,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,35,5,,,
24-07-18,13,Kunar,1304,Sarkani,13,Kunar,1304,Sarkani,192,34,35,41,116
24-07-18,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,22,3,,,
25-07-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,170,32,,,
25-07-18,13,Kunar,1306,Shigal Wa Sheltan,13,Kunar,1301,Asadabad,7,1,1,2,4
25-07-18,11,Ghazni,1113,Jaghuri,33,Kandahar,3301,Kandahar / Dand,3,1,1,1,1
25-07-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,132,22,,,
27-07-18,13,Kunar,1312,Ghaziabad,13,Kunar,1301,Asadabad,7,1,1,3,3
28-07-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,420,60,,,
28-07-18,32,Hilmand,3210,Kajaki,32,Hilmand,3201,Lashkargah,8,1,1,1,6
28-07-18,17,Kunduz,1707,Dasht-e-Archi,13,Kunar,1301,Asadabad,7,1,1,1,5
28-07-18,13,Kunar,1312,Ghaziabad,13,Kunar,1308,Chawkay,4,1,0,1,3
28-07-18,13,Kunar,1311,Barkunar,13,Kunar,1311,Barkunar,716,110,153,198,365
28-07-18,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,23,3,2,3,18
29-07-18,13,Kunar,1302,Watapur,13,Kunar,1302,Watapur,7,1,1,1,5
30-07-18,32,Hilmand,3202,Nahr-e-Saraj,32,Hilmand,3201,Lashkargah,12,1,1,1,10
30-07-18,13,Kunar,1313,Chapadara,13,Kunar,1307,Dara-e-Pech,14,2,1,2,11
30-07-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,140,20,,,
01-08-18,15,Badakhshan,1521,Jorm,15,Badakhshan,1501,Fayzabad,322,46,,,
01-08-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,3402,486,,,
01-08-18,23,Uruzgan,2303,Shahid-e-Hassas,33,Kandahar,3301,Kandahar / Dand,7,1,1,1,5
01-08-18,15,Badakhshan,1505,Kohestan,15,Badakhshan,1512,Baharak,714,102,,,
01-08-18,15,Badakhshan,1519,Tagab,15,Badakhshan,1518,Keshem,42,6,,,
01-08-18,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,119,17,,,
01-08-18,15,Badakhshan,1521,Jorm,15,Badakhshan,1521,Jorm,399,57,,,
01-08-18,15,Badakhshan,1521,Jorm,15,Badakhshan,1523,Eshkmesh,308,44,,,
01-08-18,23,Uruzgan,2301,Tirinkot,33,Kandahar,3301,Kandahar / Dand,16,3,3,3,10
01-08-18,23,Uruzgan,2302,Chora / Chinarto,33,Kandahar,3301,Kandahar / Dand,43,6,9,9,25
01-08-18,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,39,7,8,8,23
01-08-18,33,Kandahar,3314,Nesh,33,Kandahar,3301,Kandahar / Dand,7,1,1,1,5
01-08-18,32,Hilmand,3210,Kajaki,33,Kandahar,3301,Kandahar / Dand,36,3,9,11,16
01-08-18,32,Hilmand,3203,Nad-e-Ali / Marja,33,Kandahar,3301,Kandahar / Dand,16,3,1,3,12
01-08-18,32,Hilmand,3205,Sangin,33,Kandahar,3301,Kandahar / Dand,15,3,1,5,9
01-08-18,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,10,1,2,1,7
01-08-18,11,Ghazni,1116,Ajrestan,33,Kandahar,3301,Kandahar / Dand,87,15,15,17,55
01-08-18,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3201,Lashkargah,178,24,38,37,103
01-08-18,33,Kandahar,3307,Khakrez,33,Kandahar,3301,Kandahar / Dand,8,1,1,1,6
05-08-18,32,Hilmand,3205,Sangin,33,Kandahar,3301,Kandahar / Dand,96,16,11,19,66
05-08-18,32,Hilmand,3201,Lashkargah,33,Kandahar,3301,Kandahar / Dand,84,12,9,12,63
06-08-18,28,Faryab,2806,Qaysar,27,Jawzjan,2701,Shiberghan,658,94,,,
06-08-18,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,819,117,,,
06-08-18,26,Khost,2607,Gurbuz,26,Khost,2601,Khost (Matun),210,30,30,30,150
06-08-18,17,Kunduz,1704,Chardarah,17,Kunduz,1701,Kunduz,2177,311,,,
06-08-18,9,Baghlan,904,Doshi,1,Kabul,101,Kabul,70,10,,,
07-08-18,28,Faryab,2806,Qaysar,28,Faryab,2806,Qaysar,336,48,,,
07-08-18,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,1260,180,,,
07-08-18,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,301,43,,,
07-08-18,28,Faryab,,,28,Faryab,2801,Maymana,378,54,,,
07-08-18,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,1477,211,,,
07-08-18,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,189,27,,,
07-08-18,30,Hirat,,,28,Faryab,2805,Almar,7,1,,,
07-08-18,28,Faryab,2810,Dawlatabad,28,Faryab,2811,Andkhoy,693,99,,,
07-08-18,28,Faryab,2810,Dawlatabad,28,Faryab,2812,Qaramqol,441,63,,,
07-08-18,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,3024,432,,,
07-08-18,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,42,6,,,
07-08-18,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,161,23,,,
07-08-18,28,Faryab,2804,Shirintagab,28,Faryab,2811,Andkhoy,378,54,,,
07-08-18,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,448,64,,,
07-08-18,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,861,123,,,
08-08-18,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),770,110,110,110,550
09-08-18,28,Faryab,2806,Qaysar,33,Kandahar,3301,Kandahar / Dand,32,4,4,4,24
10-08-18,13,Kunar,1314,Nurgal,13,Kunar,1309,Khaskunar,6,1,1,1,4
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,322,46,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1106,158,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,77,11,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,154,22,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,56,8,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,2352,336,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,2247,321,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,98,14,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,91,13,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,763,109,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,84,12,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1218,174,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,259,37,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,4424,632,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,49,7,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,399,57,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,448,64,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,2044,292,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1512,216,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1274,182,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,469,67,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,3920,560,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,959,137,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,147,21,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,476,68,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,567,81,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,2296,328,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,483,69,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1848,264,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1862,266,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1435,205,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1008,144,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,756,108,,,
10-08-18,11,Ghazni,1101,Ghazni,33,Kandahar,3301,Kandahar / Dand,12,2,1,2,9
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,77,11,,,
11-08-18,11,Ghazni,1101,Ghazni,1,Kabul,101,Kabul,476,68,,,
11-08-18,6,Nangarhar,618,Shinwar,26,Khost,2601,Khost (Matun),28,4,4,4,20
12-08-18,12,Paktya,1208,Alikhel (Jaji),26,Khost,2601,Khost (Matun),105,15,15,15,75
12-08-18,13,Kunar,1307,Dara-e-Pech,13,Kunar,1304,Sarkani,34,5,7,6,25
13-08-18,13,Kunar,1311,Barkunar,13,Kunar,1303,Narang,18,2,2,2,14
13-08-18,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,30,5,,,
13-08-18,6,Nangarhar,612,Pachieragam,26,Khost,2601,Khost (Matun),105,15,15,15,75
14-08-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,50,9,,,
14-08-18,13,Kunar,1315,Nari,13,Kunar,1305,Marawara,8,1,2,2,4
15-08-18,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,1570,212,477,420,673
15-08-18,11,Ghazni,1101,Ghazni,33,Kandahar,3301,Kandahar / Dand,6,1,1,1,4
15-08-18,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,84,12,,,
15-08-18,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,120,23,,,
15-08-18,32,Hilmand,3203,Nad-e-Ali / Marja,33,Kandahar,3301,Kandahar / Dand,75,12,7,9,59
15-08-18,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,35,5,,,
15-08-18,4,Wardak,402,Jalrez,1,Kabul,101,Kabul,42,6,,,
15-08-18,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,210,30,,,
17-08-18,19,Samangan,1906,Khuram Wa Sarbagh,1,Kabul,101,Kabul,35,5,,,
17-08-18,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,15,2,,,
18-08-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,97,15,,,
18-08-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,354,56,,,
18-08-18,31,Farah,3104,KHak-e-Safed,31,Farah,3101,Farah,36,6,,,
18-08-18,31,Farah,3101,Farah,31,Farah,3101,Farah,81,15,,,
18-08-18,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,5,1,,,
20-08-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,193,28,,,
20-08-18,13,Kunar,1310,Dangam,3,Parwan,304,Bagram,175,25,,,
20-08-18,11,Ghazni,1101,Ghazni,22,Daykundi,2209,Miramor,1610,230,,,
20-08-18,11,Ghazni,1101,Ghazni,22,Daykundi,2209,Miramor,350,50,,,
20-08-18,23,Uruzgan,2301,Tirinkot,33,Kandahar,3301,Kandahar / Dand,45,6,8,11,26
20-08-18,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,33,5,4,6,23
22-08-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,14,2,,,
22-08-18,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,1365,195,,,
23-08-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,105,15,,,
23-08-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,14,2,,,
23-08-18,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,70,10,,,
25-08-18,33,Kandahar,3307,Khakrez,33,Kandahar,3301,Kandahar / Dand,98,17,13,19,66
25-08-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,105,15,,,
25-08-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1501,Fayzabad,147,21,,,
26-08-18,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,70,10,,,
27-08-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,56,8,,,
27-08-18,16,Takhar,1614,Khwajaghar,16,Takhar,1613,Dasht-e-Qala,273,39,,,
28-08-18,33,Kandahar,3306,Shahwalikot,33,Kandahar,3301,Kandahar / Dand,74,12,14,14,46
29-08-18,32,Hilmand,3204,Nawa-e-Barakzaiy,32,Hilmand,3201,Lashkargah,170,24,30,29,111
29-08-18,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,140,17,31,33,76
29-08-18,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3201,Lashkargah,817,114,125,145,547
29-08-18,23,Uruzgan,2303,Shahid-e-Hassas,32,Hilmand,3201,Lashkargah,7,1,1,1,5
29-08-18,32,Hilmand,3210,Kajaki,32,Hilmand,3201,Lashkargah,7,1,1,1,5
29-08-18,33,Kandahar,3309,Reg,32,Hilmand,3201,Lashkargah,10,1,1,1,8
29-08-18,32,Hilmand,3209,Garmser,32,Hilmand,3201,Lashkargah,34,5,5,7,22
29-08-18,32,Hilmand,3202,Nahr-e-Saraj,32,Hilmand,3201,Lashkargah,18,3,3,4,11
30-08-18,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,7189,1027,,,
01-09-18,2,Kapisa,205,Tagab,3,Parwan,301,Charikar,105,15,,,
01-09-18,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,46,9,9,9,28
02-09-18,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3203,Nad-e-Ali / Marja,852,128,119,126,607
02-09-18,31,Farah,3111,Anardara,31,Farah,3101,Farah,38,6,,,
03-09-18,4,Wardak,407,Saydabad,4,Wardak,401,Maydanshahr,105,15,,,
03-09-18,6,Nangarhar,610,Hesarak,6,Nangarhar,604,Khogyani,143,17,23,25,95
03-09-18,6,Nangarhar,605,Chaparhar,6,Nangarhar,607,Kama,50,6,8,9,33
03-09-18,6,Nangarhar,605,Chaparhar,6,Nangarhar,602,Behsud,225,27,36,39,150
04-09-18,4,Wardak,403,Nerkh,4,Wardak,401,Maydanshahr,140,20,,,
05-09-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,245,35,,,
05-09-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,126,18,,,
05-09-18,11,Ghazni,1114,Muqur,24,Zabul,2401,Qalat,33,5,13,14,6
05-09-18,24,Zabul,2411,Nawbahar,24,Zabul,2401,Qalat,81,14,30,39,12
05-09-18,24,Zabul,2406,Shahjoy,24,Zabul,2401,Qalat,75,10,29,36,10
05-09-18,24,Zabul,2402,Arghandab,24,Zabul,2401,Qalat,54,7,25,25,4
05-09-18,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,901,Pul-e-Khumri,1799,257,,,
05-09-18,31,Farah,3111,Anardara,30,Hirat,3001,Hirat,20,4,,,
05-09-18,28,Faryab,2805,Almar,30,Hirat,3001,Hirat,5,1,,,
05-09-18,29,Badghis,2901,Qala-e-Naw,30,Hirat,3001,Hirat,30,6,,,
05-09-18,29,Badghis,2905,Jawand,30,Hirat,3001,Hirat,60,12,,,
05-09-18,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,40,8,,,
05-09-18,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),574,82,80,75,419
05-09-18,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,175,25,,,
06-09-18,6,Nangarhar,612,Pachieragam,26,Khost,2601,Khost (Matun),91,13,13,13,65
06-09-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,88,16,,,
07-09-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,56,8,,,
07-09-18,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,42,6,,,
08-09-18,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,55,10,,,
09-09-18,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,226,41,,,
10-09-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,742,106,,,
10-09-18,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,902,Baghlan-e-Jadid,1659,237,,,
10-09-18,2,Kapisa,206,Alasay,2,Kapisa,201,Mahmud-e-Raqi,70,10,,,
10-09-18,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,38,7,,,
10-09-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,1183,169,,,
10-09-18,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,231,33,,,
10-09-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,98,14,,,
10-09-18,4,Wardak,402,Jalrez,4,Wardak,408,Markaz-e-Behsud,84,12,,,
10-09-18,28,Faryab,2805,Almar,18,Balkh,1802,Nahr-e-Shahi,1050,150,,,
10-09-18,7,Laghman,705,Dawlatshah,3,Parwan,301,Charikar,63,9,,,
11-09-18,13,Kunar,1307,Dara-e-Pech,13,Kunar,1301,Asadabad,18,3,3,3,12
12-09-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,195,31,,,
12-09-18,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,826,118,,,
12-09-18,13,Kunar,1308,Chawkay,13,Kunar,1309,Khaskunar,18,2,2,2,14
13-09-18,21,Ghor,2105,Shahrak,21,Ghor,2105,Shahrak,185,35,,,
13-09-18,21,Ghor,2105,Shahrak,21,Ghor,2105,Shahrak,549,81,,,
13-09-18,31,Farah,3102,Bakwa,31,Farah,3101,Farah,24,3,,,
14-09-18,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,231,33,,,
14-09-18,13,Kunar,1315,Nari,13,Kunar,1306,Shigal Wa Sheltan,16,3,2,2,12
14-09-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,286,48,,,
14-09-18,13,Kunar,1306,Shigal Wa Sheltan,13,Kunar,1301,Asadabad,18,3,3,3,12
15-09-18,31,Farah,3101,Farah,31,Farah,3101,Farah,143,23,,,
15-09-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,240,40,,,
15-09-18,16,Takhar,1603,Baharak,16,Takhar,1601,Taloqan,2226,318,,,
15-09-18,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,105,15,,,
15-09-18,31,Farah,3101,Farah,31,Farah,3101,Farah,205,36,,,
15-09-18,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,28,4,,,
16-09-18,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,28,4,,,
16-09-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1514,Shighnan,427,61,,,
16-09-18,15,Badakhshan,1503,Argo,15,Badakhshan,1501,Fayzabad,175,25,,,
17-09-18,12,Paktya,1208,Alikhel (Jaji),12,Paktya,1201,Gardez,56,8,8,8,40
17-09-18,31,Farah,3109,Gulestan,31,Farah,3101,Farah,22,4,,,
17-09-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,39,6,,,
17-09-18,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,14,2,,,
17-09-18,15,Badakhshan,1510,Darayem,15,Badakhshan,1510,Darayem,1386,198,,,
18-09-18,12,Paktya,1209,Janikhel,12,Paktya,1201,Gardez,49,7,7,7,35
18-09-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,70,10,,,
18-09-18,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,77,11,,,
18-09-18,30,Hirat,3003,Kushk,30,Hirat,3001,Hirat,56,8,,,
18-09-18,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,735,105,,,
18-09-18,2,Kapisa,205,Tagab,2,Kapisa,201,Mahmud-e-Raqi,35,5,,,
18-09-18,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,567,81,,,
18-09-18,28,Faryab,2802,Khwajasabzposh,21,Ghor,2101,Chaghcharan,84,12,,,
19-09-18,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,63,9,,,
19-09-18,31,Farah,3110,Purchaman,31,Farah,3101,Farah,25,5,,,
19-09-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,32,5,,,
19-09-18,21,Ghor,2103,DoLayna,30,Hirat,3001,Hirat,665,95,,,
19-09-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,28,4,,,
19-09-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,105,15,,,
20-09-18,21,Ghor,2109,Tolak,30,Hirat,3001,Hirat,560,80,,,
20-09-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,175,25,,,
20-09-18,31,Farah,3101,Farah,31,Farah,3101,Farah,50,8,,,
20-09-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,58,9,,,
20-09-18,13,Kunar,1305,Marawara,13,Kunar,1303,Narang,14,3,4,3,7
20-09-18,21,Ghor,2110,Saghar,30,Hirat,3001,Hirat,658,94,,,
20-09-18,2,Kapisa,202,Nejrab,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,35,5,,,
21-09-18,2,Kapisa,205,Tagab,2,Kapisa,205,Tagab,2100,300,,,
21-09-18,13,Kunar,1302,Watapur,13,Kunar,1302,Watapur,3,1,1,1,1
